episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-662.0,-1390.0,-950.34,1001.0,4,4000,False,1716000,1714,429,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-48-20,1565599700,9.270694494247437,4873.812481880188,68841,omnisky,10.12.131.114,4873.812481880188,1716000,429,0.5071101107751275,0.10127699005198199,0.5795277596029301,1702272,1716000,4069.498,2.519,5147.255,7.17,18.66923076923077,6.299999999999999,0.30000001192092896,4.999999873689376e-05,3499.4478,-0.03445183,3499.479,0.31964368,0.01090654,0.46386042,0.0
-662.0,-1390.0,-951.18,1001.0,4,4000,False,1720000,1718,430,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-48-29,1565599709,9.481021881103516,4883.2935037612915,68841,omnisky,10.12.131.114,4883.2935037612915,1720000,430,0.506912408440363,0.1012267295527805,0.5793336087624731,1706240,1720000,4099.324,2.522,5150.016,7.251,19.814285714285713,6.299999999999999,0.30000001192092896,4.999999873689376e-05,3279.702,-0.028656695,3279.7273,0.28856382,0.009721839,0.45258057,0.0
-662.0,-1390.0,-956.9,1001.0,4,4000,False,1724000,1722,431,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-48-39,1565599719,9.179572820663452,4892.473076581955,68841,omnisky,10.12.131.114,4892.473076581955,1724000,431,0.5067152638886018,0.1011765040213318,0.5791397232165046,1710208,1724000,4083.846,2.533,5148.643,7.383,18.846153846153847,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2575.6973,-0.02633431,2575.7217,0.26413342,0.007517947,0.40701756,0.0
-662.0,-1390.0,-958.33,1001.0,4,4000,False,1728000,1726,432,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-48-48,1565599728,9.368184804916382,4901.841261386871,68841,omnisky,10.12.131.114,4901.841261386871,1728000,432,0.5065186215867591,0.10112617127918874,0.5789478686398128,1714176,1728000,4086.924,2.535,5145.971,7.384,18.53076923076923,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2077.92,-0.024646059,2077.9424,0.21812896,0.0071399906,0.3945723,0.0
-662.0,-1390.0,-952.47,1001.0,4,4000,False,1732000,1730,433,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-48-58,1565599738,9.489994764328003,4911.331256151199,68841,omnisky,10.12.131.114,4911.331256151199,1732000,433,0.5063247868962151,0.10107688444727522,0.5787574426100318,1718144,1732000,4114.986,2.559,5160.887,7.098,19.714285714285715,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2133.4902,-0.023826096,2133.5115,0.26267493,0.008412904,0.40891996,0.0
-662.0,-1506.0,-959.68,1001.0,4,4000,False,1736000,1734,434,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-49-07,1565599747,9.230186462402344,4920.561442613602,68841,omnisky,10.12.131.114,4920.561442613602,1736000,434,0.5061320437499911,0.10102808618565234,0.5785725218246515,1722112,1736000,4121.295,2.557,5163.065,7.208,18.80769230769231,6.299999999999999,0.30000001192092896,4.999999873689376e-05,3276.4016,-0.030207155,3276.4297,0.3225625,0.0084002325,0.43473786,0.0
-662.0,-1506.0,-958.62,1001.0,4,4000,False,1740000,1738,435,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-49-16,1565599756,9.258487939834595,4929.819930553436,68841,omnisky,10.12.131.114,4929.819930553436,1740000,435,0.5059395899605436,0.10097953020084695,0.5783896981738761,1726080,1740000,4126.227,2.549,5161.547,7.322,18.76153846153846,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2210.6978,-0.021956602,2210.7175,0.27439588,0.0067772144,0.42402396,0.0
-662.0,-1506.0,-956.96,1001.0,4,4000,False,1744000,1742,436,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-49-25,1565599765,9.153424739837646,4938.973355293274,68841,omnisky,10.12.131.114,4938.973355293274,1744000,436,0.5057472085113759,0.10093093078280611,0.5782070732980398,1730048,1744000,4109.286,2.54,5166.707,7.571,19.46923076923077,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2244.1404,-0.025490537,2244.1636,0.25093505,0.007206187,0.40163338,0.0
-662.0,-1506.0,-964.81,1001.0,4,4000,False,1748000,1746,437,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-49-34,1565599774,9.271358251571655,4948.244713544846,68841,omnisky,10.12.131.114,4948.244713544846,1748000,437,0.5055548327246447,0.10088268526555748,0.578024285558897,1734016,1748000,4119.943,2.497,5163.6,7.639,19.107142857142858,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2738.63,-0.027789636,2738.6553,0.27299964,0.008146094,0.44275457,0.0
-662.0,-1506.0,-970.91,1001.0,4,4000,False,1752000,1750,438,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-49-44,1565599784,9.159802436828613,4957.404515981674,68841,omnisky,10.12.131.114,4957.404515981674,1752000,438,0.5053651652033991,0.10083481641034649,0.5778415386863489,1737984,1752000,4105.81,2.509,5160.932,7.745,18.92307692307692,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2330.9941,-0.023800245,2331.016,0.30920696,0.00707714,0.43087697,0.0
-680.0,-1506.0,-968.68,1001.0,4,4000,False,1756000,1754,439,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-49-53,1565599793,9.218116760253906,4966.622632741928,68841,omnisky,10.12.131.114,4966.622632741928,1756000,439,0.5051768967861837,0.10078741412150158,0.5776612503899993,1741952,1756000,4106.047,2.506,5155.481,7.708,19.323076923076925,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1730.9294,-0.023765659,1730.9508,0.19794028,0.0071962476,0.40768653,0.0
-680.0,-1506.0,-973.15,1001.0,4,4000,False,1760000,1758,440,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-50-02,1565599802,9.198808908462524,4975.821441650391,68841,omnisky,10.12.131.114,4975.821441650391,1760000,440,0.5049887500109524,0.10074027484853904,0.5774809152252183,1745920,1760000,4075.884,2.481,5157.618,7.544,19.038461538461537,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2817.1592,-0.029503755,2817.1865,0.3051522,0.0082109785,0.43668145,0.0
-680.0,-1506.0,-969.15,1001.0,4,4000,False,1764000,1762,441,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-50-11,1565599811,9.265110969543457,4985.086552619934,68841,omnisky,10.12.131.114,4985.086552619934,1764000,441,0.5048024792866038,0.1006937319775088,0.5773009011667591,1749888,1764000,4084.174,2.486,5158.177,7.313,18.607692307692307,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1833.5188,-0.026309913,1833.543,0.32970756,0.0076023918,0.388687,0.0
-680.0,-1609.0,-987.14,1001.0,4,4000,False,1768000,1766,442,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-50-21,1565599821,9.285871267318726,4994.372423887253,68841,omnisky,10.12.131.114,4994.372423887253,1768000,442,0.5046155640089101,0.10064684863131738,0.577118824522511,1753856,1768000,4081.127,2.486,5153.199,7.168,18.876923076923077,6.299999999999999,0.30000001192092896,4.999999873689376e-05,3123.38,-0.03684458,3123.4138,0.38012928,0.009836721,0.44846994,0.0
-636.0,-1609.0,-989.83,1001.0,4,4000,False,1772000,1770,443,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-50-30,1565599830,9.432355642318726,5003.8047795295715,68841,omnisky,10.12.131.114,5003.8047795295715,1772000,443,0.5044300721533009,0.10060012160950667,0.576937323013883,1757824,1772000,4073.622,2.476,5154.943,7.172,19.514285714285712,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1681.7114,-0.02376802,1681.7334,0.26392394,0.0065838257,0.38852686,0.0
-636.0,-1609.0,-987.28,1001.0,4,4000,False,1776000,1774,444,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-50-39,1565599839,9.205488204956055,5013.010267734528,68841,omnisky,10.12.131.114,5013.010267734528,1776000,444,0.5042455339517589,0.1005536231922655,0.5767568435065072,1761792,1776000,4071.126,2.468,5154.937,7.172,18.784615384615385,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1920.4207,-0.027167117,1920.4457,0.31454438,0.0082963575,0.42075905,0.0
-636.0,-1609.0,-989.53,1001.0,4,4000,False,1780000,1778,445,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-50-49,1565599849,9.336435794830322,5022.346703529358,68841,omnisky,10.12.131.114,5022.346703529358,1780000,445,0.5040637821459909,0.10050715157379869,0.5765792800845781,1765760,1780000,4080.739,2.352,5153.472,6.916,18.253846153846155,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1401.6658,-0.026974933,1401.6906,0.41117892,0.008122419,0.4166323,0.0
-636.0,-1609.0,-994.67,1001.0,4,4000,False,1784000,1782,446,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-50-58,1565599858,9.319681406021118,5031.666384935379,68841,omnisky,10.12.131.114,5031.666384935379,1784000,446,0.5038829751353172,0.10046122794369804,0.5764018049749163,1769728,1784000,4087.833,2.348,5163.388,6.715,20.085714285714285,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2150.3535,-0.03847852,2150.389,0.43427622,0.010460469,0.4517058,0.0
-636.0,-1609.0,-987.55,1001.0,4,4000,False,1788000,1786,447,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-51-07,1565599867,9.35960602760315,5041.025990962982,68841,omnisky,10.12.131.114,5041.025990962982,1788000,447,0.503702703431015,0.10041517999256946,0.5762254877403941,1773696,1788000,4091.595,2.336,5168.665,6.543,18.53846153846154,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1467.6102,-0.021324785,1467.6295,0.20291728,0.006523005,0.38505498,0.0
-636.0,-1609.0,-994.59,1001.0,4,4000,False,1792000,1790,448,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-51-17,1565599877,9.086332082748413,5050.112323045731,68841,omnisky,10.12.131.114,5050.112323045731,1792000,448,0.503523868997639,0.10036966114216848,0.5760460658874896,1777664,1792000,4084.79,2.336,5168.244,6.424,19.076923076923073,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1971.6365,-0.037369005,1971.6703,0.41762936,0.01191904,0.46023002,0.0
-636.0,-1609.0,-997.55,1001.0,4,4000,False,1796000,1794,449,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-51-26,1565599886,9.254340648651123,5059.366663694382,68841,omnisky,10.12.131.114,5059.366663694382,1796000,449,0.5033462473854327,0.10032466094219834,0.5758691484782155,1781632,1796000,4079.508,2.336,5177.176,6.459,19.915384615384617,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1616.2001,-0.034989,1616.2327,0.34781614,0.0087112,0.4589655,0.0
-636.0,-1787.0,-1004.6,1001.0,4,4000,False,1800000,1798,450,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-51-35,1565599895,9.313992261886597,5068.680655956268,68841,omnisky,10.12.131.114,5068.680655956268,1800000,450,0.5031700016272397,0.10028023020831067,0.5756940310906691,1785600,1800000,4090.058,2.342,5178.024,6.577,18.546153846153846,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2753.603,-0.048586182,2753.648,0.51138765,0.011820501,0.47702056,0.0
-636.0,-1787.0,-1006.95,1001.0,4,4000,False,1804000,1802,451,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-51-44,1565599904,9.25558876991272,5077.936244726181,68841,omnisky,10.12.131.114,5077.936244726181,1804000,451,0.5029921098874417,0.10023563687320511,0.5755183845712275,1789568,1804000,4088.057,2.321,5178.969,6.656,19.32857142857143,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1522.1654,-0.030587533,1522.1936,0.24895093,0.009403475,0.44073522,0.0
-636.0,-1787.0,-1011.85,1001.0,4,4000,False,1808000,1806,452,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-51-53,1565599913,8.991769790649414,5086.92801451683,68841,omnisky,10.12.131.114,5086.92801451683,1808000,452,0.5028151053935006,0.10019124496104449,0.5753411371095832,1793536,1808000,4061.571,2.299,5175.899,6.773,19.658333333333335,6.3,0.30000001192092896,4.999999873689376e-05,1364.5878,-0.030476613,1364.6155,0.4492201,0.009607599,0.49104154,0.0
-636.0,-1787.0,-1018.62,1001.0,4,4000,False,1812000,1810,453,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-52-03,1565599923,9.120982885360718,5096.048997402191,68841,omnisky,10.12.131.114,5096.048997402191,1812000,453,0.5026367532492573,0.10014689970371457,0.5751645838744637,1797504,1812000,4036.629,2.29,5169.653,6.805,18.80769230769231,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2985.2495,-0.0492937,2985.2952,0.42556193,0.011960058,0.4961939,0.0
-636.0,-1787.0,-1013.97,1001.0,4,4000,False,1816000,1814,454,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-52-12,1565599932,9.184535264968872,5105.23353266716,68841,omnisky,10.12.131.114,5105.23353266716,1816000,454,0.5024574440187336,0.1001027140963095,0.5749888061856203,1801472,1816000,4038.517,2.178,5165.819,6.771,19.13571428571429,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1553.1132,-0.033333518,1553.1437,0.45654067,0.009205307,0.47234836,0.0
-636.0,-1787.0,-1007.54,1001.0,4,4000,False,1820000,1818,455,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-52-21,1565599941,9.14695930480957,5114.38049197197,68841,omnisky,10.12.131.114,5114.38049197197,1820000,455,0.5022769567926436,0.10005810388934598,0.5748114198679452,1805440,1820000,4029.991,2.303,5155.22,6.868,19.530769230769234,6.3076923076923075,0.30000001192092896,4.999999873689376e-05,1467.244,-0.02734209,1467.2689,0.32175004,0.007834109,0.47648585,0.0
-636.0,-1787.0,-1007.84,1001.0,4,4000,False,1824000,1822,456,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-52-30,1565599950,9.318060874938965,5123.698552846909,68841,omnisky,10.12.131.114,5123.698552846909,1824000,456,0.5020983146518151,0.10001392671885086,0.5746367170761331,1809408,1824000,4029.453,2.296,5155.52,6.936,18.73846153846154,6.307692307692307,0.30000001192092896,4.999999873689376e-05,2814.5754,-0.042216916,2814.615,0.30212465,0.007586433,0.47137034,0.0
-636.0,-1787.0,-1010.12,1001.0,4,4000,False,1828000,1826,457,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-52-39,1565599959,9.20099401473999,5132.899546861649,68841,omnisky,10.12.131.114,5132.899546861649,1828000,457,0.5019190082977696,0.09996976687089365,0.5744613549369899,1813376,1828000,4020.102,2.295,5149.079,6.851,18.73076923076923,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2057.7505,-0.03310835,2057.7808,0.37748605,0.008947007,0.48194343,0.0
-636.0,-1787.0,-1016.63,1001.0,4,4000,False,1832000,1830,458,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-52-49,1565599969,9.35529375076294,5142.2548406124115,68841,omnisky,10.12.131.114,5142.2548406124115,1832000,458,0.5017385519383901,0.09992491436070967,0.5742859744871484,1817344,1832000,4046.521,2.309,5149.534,6.855,18.0,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2030.4995,-0.03955567,2030.5363,0.38449863,0.009075141,0.51640195,0.0
-636.0,-1787.0,-1014.19,1001.0,4,4000,False,1836000,1834,459,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-52-58,1565599978,9.291663885116577,5151.546504497528,68841,omnisky,10.12.131.114,5151.546504497528,1836000,459,0.5015595022012468,0.0998804666577615,0.5741126633138802,1821312,1836000,4051.495,2.184,5148.246,7.007,20.007142857142856,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2013.216,-0.03017742,2013.2433,0.39035612,0.009666191,0.4900181,0.0
-636.0,-1787.0,-1020.77,1001.0,4,4000,False,1840000,1838,460,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-53-07,1565599987,9.317236423492432,5160.8637409210205,68841,omnisky,10.12.131.114,5160.8637409210205,1840000,460,0.5013823525309179,0.09983636350967466,0.5739401839961521,1825280,1840000,4054.653,2.164,5145.57,6.921,18.23846153846154,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2270.5688,-0.030208357,2270.5962,0.3701363,0.008303377,0.48575446,0.0
-636.0,-1787.0,-1032.55,1001.0,4,4000,False,1844000,1842,461,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-53-17,1565599997,9.252362251281738,5170.116103172302,68841,omnisky,10.12.131.114,5170.116103172302,1844000,461,0.5012068818872957,0.09979264672909766,0.5737681220001254,1829248,1844000,4059.379,2.178,5140.544,6.898,18.646153846153847,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2571.7002,-0.028316699,2571.7256,0.3216837,0.008841804,0.49510828,0.0
-636.0,-1787.0,-1030.64,1001.0,4,4000,False,1848000,1846,462,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-53-26,1565600006,9.27598786354065,5179.392091035843,68841,omnisky,10.12.131.114,5179.392091035843,1848000,462,0.5010327416113678,0.09974911586357353,0.5735964632767452,1833216,1848000,4082.299,2.2,5146.091,6.788,19.315384615384616,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2589.2615,-0.031214707,2589.2893,0.35319105,0.01122431,0.46876684,0.0
-636.0,-1787.0,-1039.34,1001.0,4,4000,False,1852000,1850,463,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-53-35,1565600015,9.376590967178345,5188.768682003021,68841,omnisky,10.12.131.114,5188.768682003021,1852000,463,0.5008589023574372,0.09970591889593415,0.5734308533131941,1837184,1852000,4101.68,2.201,5152.311,6.762,19.114285714285717,6.299999999999999,0.30000001192092896,4.999999873689376e-05,3924.0715,-0.037505247,3924.1057,0.37644795,0.012144389,0.5169629,0.0
-636.0,-1787.0,-1045.22,1001.0,4,4000,False,1856000,1854,464,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-53-45,1565600025,9.407496690750122,5198.176178693771,68841,omnisky,10.12.131.114,5198.176178693771,1856000,464,0.5006856469952772,0.09966298549914125,0.573267647840716,1841152,1856000,4119.622,2.334,5156.393,6.925,18.184615384615384,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2118.068,-0.028177349,2118.0938,0.24380867,0.00780939,0.49543282,0.0
-636.0,-1787.0,-1036.2,1001.0,4,4000,False,1860000,1858,465,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-53-54,1565600034,9.28209900856018,5207.4582777023315,68841,omnisky,10.12.131.114,5207.4582777023315,1860000,465,0.5005147786762103,0.09962050592871108,0.5731079444114983,1845120,1860000,4132.597,2.352,5156.973,6.81,19.42307692307692,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1733.2903,-0.023340171,1733.3115,0.2864129,0.007868361,0.4941366,0.0
-636.0,-1787.0,-1040.88,1001.0,4,4000,False,1864000,1862,466,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-54-03,1565600043,9.108980894088745,5216.56725859642,68841,omnisky,10.12.131.114,5216.56725859642,1864000,466,0.5003425278481552,0.09957770600097281,0.5729484748271179,1849088,1864000,4112.294,2.356,5156.163,6.939,19.138461538461538,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2087.556,-0.03147199,2087.5845,0.29982746,0.008489929,0.51438296,0.0
-636.0,-1787.0,-1034.29,1001.0,4,4000,False,1868000,1866,467,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-54-13,1565600053,9.361067771911621,5225.928326368332,68841,omnisky,10.12.131.114,5225.928326368332,1868000,467,0.5001709816593761,0.09953497863061195,0.5727901289412859,1853056,1868000,4124.467,2.356,5159.89,7.025,18.97142857142857,6.299999999999999,0.30000001192092896,4.999999873689376e-05,3169.857,-0.03043514,3169.8848,0.32165423,0.0086607495,0.539684,0.0
-658.0,-1787.0,-1039.71,1001.0,4,4000,False,1872000,1870,468,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-54-22,1565600062,9.22176480293274,5235.150091171265,68841,omnisky,10.12.131.114,5235.150091171265,1872000,468,0.4999983455873135,0.09949212767473402,0.572632251468914,1857024,1872000,4121.616,2.345,5149.485,6.965,19.484615384615385,6.3076923076923075,0.30000001192092896,4.999999873689376e-05,2578.6726,-0.032921452,2578.7026,0.33932415,0.009329883,0.5226658,0.0
-658.0,-1787.0,-1045.06,1001.0,4,4000,False,1876000,1874,469,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-54-31,1565600071,9.345062017440796,5244.495153188705,68841,omnisky,10.12.131.114,5244.495153188705,1876000,469,0.49982804597762337,0.0994497081980828,0.5724762074666444,1860992,1876000,4124.15,2.462,5152.081,7.047,18.376923076923074,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2317.165,-0.026019776,2317.189,0.2645194,0.007924483,0.54625267,0.0
-658.0,-1787.0,-1045.0,1001.0,4,4000,False,1880000,1878,470,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-54-40,1565600080,9.20195722579956,5253.697110414505,68841,omnisky,10.12.131.114,5253.697110414505,1880000,470,0.4996575680908573,0.09940733877948478,0.5723205654945165,1864960,1880000,4121.565,2.491,5143.068,7.061,18.9,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2107.9316,-0.024319425,2107.9536,0.26884714,0.008582096,0.53089535,0.0
-658.0,-1787.0,-1047.1,1001.0,4,4000,False,1884000,1882,471,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-54-50,1565600090,9.331041097640991,5263.028151512146,68841,omnisky,10.12.131.114,5263.028151512146,1884000,471,0.499488722624256,0.09936524637865174,0.5721660971217041,1868928,1884000,4132.353,2.488,5140.242,7.05,18.621428571428574,6.299999999999999,0.30000001192092896,4.999999873689376e-05,3515.3267,-0.039755248,3515.3635,0.3191983,0.0109117385,0.5337655,0.0
-695.0,-1787.0,-1052.84,1001.0,4,4000,False,1888000,1886,472,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-54-59,1565600099,8.943227529525757,5271.971379041672,68841,omnisky,10.12.131.114,5271.971379041672,1888000,472,0.4993197652780276,0.09932332990880109,0.5720101712335794,1872896,1888000,4121.023,2.493,5118.473,6.907,21.06153846153846,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2304.3733,-0.029470926,2304.4,0.274222,0.008729106,0.5127255,0.0
-695.0,-1787.0,-1055.09,1001.0,4,4000,False,1892000,1890,473,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-55-08,1565600108,9.116894245147705,5281.0882732868195,68841,omnisky,10.12.131.114,5281.0882732868195,1892000,473,0.49915280331188666,0.09928169111196822,0.5718607749436441,1876864,1892000,4125.472,2.485,5088.084,6.894,20.446153846153848,6.376923076923077,0.30000001192092896,4.999999873689376e-05,2935.5034,-0.032243866,2935.533,0.3518487,0.009550051,0.5350022,0.0
-695.0,-1787.0,-1053.16,1001.0,4,4000,False,1896000,1894,474,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-55-17,1565600117,9.399009227752686,5290.487282514572,68841,omnisky,10.12.131.114,5290.487282514572,1896000,474,0.49898793330037106,0.09924001416642847,0.5717133368745076,1880832,1896000,4123.612,2.468,5089.248,6.746,18.16153846153846,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2603.2603,-0.030650157,2603.2886,0.3039879,0.009580807,0.5392428,0.0
-695.0,-1568.0,-1044.44,1001.0,4,4000,False,1900000,1898,475,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-55-27,1565600127,9.320540189743042,5299.807822704315,68841,omnisky,10.12.131.114,5299.807822704315,1900000,475,0.498824099498671,0.09919871224069421,0.5715666287663145,1884800,1900000,4115.837,2.447,5100.795,6.877,19.461538461538463,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2464.348,-0.027031973,2464.372,0.23374304,0.008659491,0.49684185,0.0
-695.0,-1568.0,-1052.09,1001.0,4,4000,False,1904000,1902,476,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-55-36,1565600136,9.261369705200195,5309.069192409515,68841,omnisky,10.12.131.114,5309.069192409515,1904000,476,0.4986616108190441,0.09915782948320655,0.5714198417313154,1888768,1904000,4128.823,2.442,5103.123,6.891,18.638461538461538,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2646.6086,-0.024513714,2646.6309,0.31719527,0.008977308,0.51356655,0.0
-695.0,-1568.0,-1056.66,1001.0,4,4000,False,1908000,1906,477,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-55-45,1565600145,8.971260070800781,5318.040452480316,68841,omnisky,10.12.131.114,5318.040452480316,1908000,477,0.4984973150447853,0.09911698333266376,0.5712750021736855,1892736,1908000,4092.759,2.45,5100.117,7.051,19.3,6.392307692307693,0.30000001192092896,4.999999873689376e-05,2862.75,-0.028579753,2862.7761,0.23327926,0.008496696,0.5342813,0.0
-695.0,-1568.0,-1055.74,1001.0,4,4000,False,1912000,1910,478,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-55-54,1565600154,9.229840278625488,5327.270292758942,68841,omnisky,10.12.131.114,5327.270292758942,1912000,478,0.49833507319742365,0.0990762422762929,0.5711329835309756,1896704,1912000,4094.798,2.45,5098.93,6.986,19.630769230769232,6.307692307692307,0.30000001192092896,4.999999873689376e-05,3235.6895,-0.034377042,3235.721,0.37604707,0.010687927,0.53577757,0.0
-695.0,-1568.0,-1058.25,1001.0,4,4000,False,1916000,1914,479,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-56-04,1565600164,9.363245010375977,5336.633537769318,68841,omnisky,10.12.131.114,5336.633537769318,1916000,479,0.4981754685160877,0.09903582074553235,0.5709930546316965,1900672,1916000,4100.694,2.489,5094.742,7.017,18.857142857142858,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2828.4578,-0.026209569,2828.481,0.26734024,0.008836206,0.5319133,0.0
-695.0,-1568.0,-1057.45,1001.0,4,4000,False,1920000,1918,480,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-56-13,1565600173,9.24894094467163,5345.882478713989,68841,omnisky,10.12.131.114,5345.882478713989,1920000,480,0.4980168012847637,0.09899550240279271,0.5708529414021212,1904640,1920000,4094.766,2.461,5105.399,7.002,18.330769230769228,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2165.0015,-0.021537848,2165.0208,0.32380968,0.008245233,0.48013532,0.0
-695.0,-1568.0,-1053.85,1001.0,4,4000,False,1924000,1922,481,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-56-22,1565600182,9.208622455596924,5355.091101169586,68841,omnisky,10.12.131.114,5355.091101169586,1924000,481,0.49785859914585856,0.09895562905426622,0.5707140281651852,1908608,1924000,4089.694,2.34,5098.198,7.1,19.615384615384617,6.323076923076924,0.30000001192092896,4.999999873689376e-05,2423.4253,-0.028814154,2423.452,0.26860642,0.007737682,0.48240036,0.0
-695.0,-1568.0,-1051.77,1001.0,4,4000,False,1928000,1926,482,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-56-31,1565600191,9.427117347717285,5364.5182185173035,68841,omnisky,10.12.131.114,5364.5182185173035,1928000,482,0.49770294363444634,0.09891616293923572,0.5705776397547997,1912576,1928000,4113.359,2.334,5122.559,7.379,18.985714285714288,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2662.8408,-0.028357407,2662.8667,0.25770578,0.008349663,0.47029197,0.0
